doc_id	relation_id	relation_name	gene_words	hpoterm_words	words
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_148_148_33_33_22_22	S1/HP:0100753|Schizophrenia	{33}	{22}	{PCR,",",we,determined,expression,of,CFLAR1,",",",",",",",",g,and,found,it,not,to,be,differentially,expressed,in,the,schizophrenia,group,in,the,SMRI,or,NSW,TRC,collections,(,Figure,S1,",",panels,CrH,),",",nor,in,the,combined,collections,(,U,=,2407.00,",",p,=,0.323,one-tailed,",",Figure,2F,",",effect,size,r,=,0.04,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_148_148_33_33_22_22_UNSUP	S1/HP:0100753|Schizophrenia	{33}	{22}	{PCR,",",we,determined,expression,of,CFLAR1,",",",",",",",",g,and,found,it,not,to,be,differentially,expressed,in,the,schizophrenia,group,in,the,SMRI,or,NSW,TRC,collections,(,Figure,S1,",",panels,CrH,),",",nor,in,the,combined,collections,(,U,=,2407.00,",",p,=,0.323,one-tailed,",",Figure,2F,",",effect,size,r,=,0.04,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_159_159_9_9_6_6	TNFSF13/HP:0100753|Schizophrenia	{9}	{6}	{The,effect,size,between,control,and,schizophrenia,cases,for,TNFSF13,in,the,OFC,(,r,=,0.10,),suggests,that,this,negative,ﬁnding,is,not,simply,attributable,to,the,smaller,sample,size,within,the,SMRI,collection,relative,to,that,of,the,combined,collections,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_161_161_0_0_38_38	TNFSF13/HP:0100753|Schizophrenia	{0}	{38}	{TNFSF13,expression,in,the,DLPFC,and,its,relationship,to,pyramidal,cell,and,interneuron,markers,We,measured,expression,of,two,dendritic,spine,mRNAs,in,the,TRC,collection,",",but,failed,to,observe,any,altered,transcript,levels,in,patients,with,schizophrenia,relative,to,controls,for,PPPlR9B,(,U,=,609.00,",",p,=,0.529,),or,DLG4,(,t,(,71,),=,-1.139,",",p,=,0.258,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_161_161_54_54_38_38	DLG4/HP:0100753|Schizophrenia	{54}	{38}	{TNFSF13,expression,in,the,DLPFC,and,its,relationship,to,pyramidal,cell,and,interneuron,markers,We,measured,expression,of,two,dendritic,spine,mRNAs,in,the,TRC,collection,",",but,failed,to,observe,any,altered,transcript,levels,in,patients,with,schizophrenia,relative,to,controls,for,PPPlR9B,(,U,=,609.00,",",p,=,0.529,),or,DLG4,(,t,(,71,),=,-1.139,",",p,=,0.258,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_189_189_3_3_16_16	parvalbumin/HP:0100753|Schizophrenia	{3}	{16}	{expression,levels,of,parvalbumin,and,somatostatin,have,previously,been,reported,to,be,reduced,in,patients,with,schizophrenia,in,the,TRC,collection,[,41,],.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_189_189_5_5_16_16	somatostatin/HP:0100753|Schizophrenia	{5}	{16}	{expression,levels,of,parvalbumin,and,somatostatin,have,previously,been,reported,to,be,reduced,in,patients,with,schizophrenia,in,the,TRC,collection,[,41,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_journal.pmed.0030167.pdf_115_115_17_17_13_14	CD4/HP:0100726|Kaposi's sarcoma	{17}	{13,14}	{>,TC/NVP,(,Triomune,),four,months,after,developing,disseminated,herpes,zoster,and,Kaposi,sarcoma,with,a,CD4,count,of,151,.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pmed.0030167.pdf_289_289_25_25_17_17	SDHD/HP:0002668|Paraganglioma	{25}	{17}	{The,causal,link,between,mitochondrial,abnormalities,and,tumorigenesis,was,provided,by,the,positional,cloning,of,the,hereditary,paraganglioma,gene,at,chromosome,band,llq23,as,the,SDHD,subunit,gene,of,mitochondrial,complex,II,(,succinate,dehydrogenase,),in,the,year,2000,[,2,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pmed.0030167.pdf_289_289_25_25_17_17_UNSUP	SDHD/HP:0002668|Paraganglioma	{25}	{17}	{The,causal,link,between,mitochondrial,abnormalities,and,tumorigenesis,was,provided,by,the,positional,cloning,of,the,hereditary,paraganglioma,gene,at,chromosome,band,llq23,as,the,SDHD,subunit,gene,of,mitochondrial,complex,II,(,succinate,dehydrogenase,),in,the,year,2000,[,2,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_20_20_42_42	SDHB/HP:0002666|Pheochromocytoma	{20}	{42}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_20_20_40_40	SDHB/HP:0002668|Paraganglioma	{20}	{40}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_20_20_42_42_UNSUP	SDHB/HP:0002666|Pheochromocytoma	{20}	{42}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_20_20_40_40_UNSUP	SDHB/HP:0002668|Paraganglioma	{20}	{40}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_22_22_42_42	SDH/HP:0002666|Pheochromocytoma	{22}	{42}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_22_22_40_40	SDH/HP:0002668|Paraganglioma	{22}	{40}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_22_22_42_42_UNSUP	SDH/HP:0002666|Pheochromocytoma	{22}	{42}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pmed.0030167.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pmed.0030167.pdf_290_290_22_22_40_40_UNSUP	SDH/HP:0002668|Paraganglioma	{22}	{40}	{Since,then,",",the,role,of,mitochondria,in,cancer,is,further,highlighted,through,identiﬁcation,of,over,100,mutations,in,the,SDHB,",",SDH,C,",",and,SDHD,subunit,genes,in,hundreds,of,index,cases,and,families,with,hereditary,and,sporadic,paragangliomas,and,pheochromocytomas,[,3,],.}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_0_0_21_25	ALX4/lymphoblastic leukemia derived sequence 1	{0}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_0_0_13_15	ALX4/hepatic leukemia factor	{0}	{13,14,15}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_0_0_21_25_UNSUP	ALX4/lymphoblastic leukemia derived sequence 1	{0}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_0_0_13_15_UNSUP	ALX4/hepatic leukemia factor	{0}	{13,14,15}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_5_5_21_25	FEV/lymphoblastic leukemia derived sequence 1	{5}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_5_5_13_15	FEV/hepatic leukemia factor	{5}	{13,14,15}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_5_5_21_25_UNSUP	FEV/lymphoblastic leukemia derived sequence 1	{5}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_5_5_13_15_UNSUP	FEV/hepatic leukemia factor	{5}	{13,14,15}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_6_6_21_25	FEV/lymphoblastic leukemia derived sequence 1	{6}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_6_6_13_15	FEV/hepatic leukemia factor	{6}	{13,14,15}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_6_6_21_25_UNSUP	FEV/lymphoblastic leukemia derived sequence 1	{6}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_6_6_13_15_UNSUP	FEV/hepatic leukemia factor	{6}	{13,14,15}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_12_12_21_25	HLF/lymphoblastic leukemia derived sequence 1	{12}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_12_12_13_15	HLF/hepatic leukemia factor	{12}	{13,14,15}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_12_12_21_25_UNSUP	HLF/lymphoblastic leukemia derived sequence 1	{12}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_12_12_13_15_UNSUP	HLF/hepatic leukemia factor	{12}	{13,14,15}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_13_15_21_25	hepatic_leukemia_factor/lymphoblastic leukemia derived sequence 1	{13,14,15}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_13_15_21_25_UNSUP	hepatic_leukemia_factor/lymphoblastic leukemia derived sequence 1	{13,14,15}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_16_16_21_25	HOXA11/lymphoblastic leukemia derived sequence 1	{16}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_16_16_13_15	HOXA11/hepatic leukemia factor	{16}	{13,14,15}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
journal.pone.0091805.pdf	RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0091805.pdf_105_105_16_16_21_25_UNSUP	HOXA11/lymphoblastic leukemia derived sequence 1	{16}	{21,22,23,24,25}	{ALX4,homeodomain,transcri,tion,factor,FEV,FEV,(,ETS,oncogene,family,),HLF,hepatic,leukemia,factor,HOXA11,homeobox,rotein,A11,LYL1,lymphoblastic,leukemia,derived,sequence,1,NEURO,neurogenin,1,PAX9,aired,box,ene,9,GATA5,transcription,factor,MGMT,DNA,methyltransferase,SOX1O,SRY,sex,determinin,reion,-,box,10,SREBF1,sterol,reulato,element,bindin,TF1,ST18,supression,of,breast,cancer,tumori,enici,TP73,tumor,rotein,73,TR,|,M29,tripartite,motif,protein,ZNF436,zinc,ﬁnger,protein,436,I,hypermethylated,I,hypomethylated,I,I,I,_,CIICDICDI,I,I,II,I}
